wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Anthropometric	OLS	5551889	779596	16144	4336	0.268582755203171	0.14041995436148	1.91271074274647	0.648521472933568	0.653978250939286	0.526607966960409	0.781348534918164	Lung
Blood	TReCASE	5551889	1154739	26575	11399	0.428936970837253	0.207990289431219	2.06229325421993	0.72381859382408	0.72445785669763	0.677914748430146	0.771000964965115	Lung
Blood	OLS	5551889	779596	26575	8172	0.307507055503293	0.14041995436148	2.18990995191243	0.78386042513484	0.784623093549685	0.72739915464659	0.841847032452781	Lung
Cardiometabolic	TReCASE	5551889	1154739	12646	4216	0.333386050925194	0.207990289431219	1.6028923842401	0.47180973740009	0.472711851422686	0.414749012698021	0.530674690147351	Lung
Cardiometabolic	OLS	5551889	779596	12646	3008	0.237861774474142	0.14041995436148	1.69393143272088	0.527052118858648	0.528100710818543	0.452148444723535	0.604052976913551	Lung
Circadian	TReCASE	5551889	1154739	506	149	0.294466403162055	0.207990289431219	1.41576995718078	0.347673522455444	0.356865344093189	0.107655911262269	0.606074776924109	Lung
Circadian	OLS	5551889	779596	506	108	0.213438735177866	0.14041995436148	1.52000288098952	0.41871223024423	0.433116466030138	0.111279938930558	0.754952993129717	Lung
Colon	TReCASE	5551889	1154739	660	142	0.215151515151515	0.207990289431219	1.03443057721531	0.0338511083782397	0.0392541558507658	-0.159006788285189	0.237515099986721	Lung
Colon	OLS	5551889	779596	660	103	0.156060606060606	0.14041995436148	1.11138482255067	0.105606825616641	0.112939260880879	-0.1205508664539	0.346429388215659	Lung
Digestion	TReCASE	5551889	1154739	778	149	0.191516709511568	0.207990289431219	0.920796398886216	-0.0825163324354822	-0.0778337022727074	-0.248420419342198	0.0927530147967827	Lung
Digestion	OLS	5551889	779596	778	99	0.127249357326478	0.14041995436148	0.906205659338867	-0.0984890016363255	-0.0906585272701954	-0.313890290179215	0.132573235638824	Lung
Education_wealth	TReCASE	5551889	1154739	4769	1468	0.307821346194171	0.207990289431219	1.47997941171174	0.392028176673687	0.395599613692654	0.255498926504567	0.535700300880741	Lung
Education_wealth	OLS	5551889	779596	4769	1059	0.222059131893479	0.14041995436148	1.58139299292063	0.458306099710658	0.463410892064809	0.28313289489037	0.643688889239248	Lung
Endocrine	TReCASE	5551889	1154739	612	211	0.344771241830065	0.207990289431219	1.65763143449098	0.505389736761191	0.511114948208911	0.324804729836278	0.697425166581543	Lung
Endocrine	OLS	5551889	779596	612	146	0.238562091503268	0.14041995436148	1.69891873692783	0.529992011603486	0.538316752338027	0.314985515242544	0.76164798943351	Lung
Eyes	TReCASE	5551889	1154739	2500	738	0.2952	0.207990289431219	1.4192970297184	0.350161699541631	0.352819567876172	0.234891447945328	0.470747687807016	Lung
Eyes	OLS	5551889	779596	2500	512	0.2048	0.14041995436148	1.45848217179154	0.377396286590692	0.381621660736207	0.228788607717367	0.534454713755047	Lung
Female_reproduction	TReCASE	5551889	1154739	1283	404	0.314886983632112	0.207990289431219	1.51395040842156	0.414722399142964	0.417289115892393	0.307574088092797	0.52700414369199	Lung
Female_reproduction	OLS	5551889	779596	1283	280	0.218238503507405	0.14041995436148	1.55418440705086	0.440950910961089	0.446385426638866	0.291287481991781	0.601483371285951	Lung
Immune	TReCASE	5551889	1154739	4843	1893	0.390873425562668	0.207990289431219	1.87928689666989	0.630892394603544	0.63796173324511	0.495719645718729	0.780203820771492	Lung
Immune	OLS	5551889	779596	4843	1413	0.291761304976254	0.14041995436148	2.07777666858644	0.731298412688774	0.74356542156196	0.541664460867675	0.945466382256246	Lung
Kidney_urinary	TReCASE	5551889	1154739	2255	976	0.432815964523282	0.207990289431219	2.08094313300339	0.732821220273764	0.735135865611537	0.631420451036115	0.838851280186959	Lung
Kidney_urinary	OLS	5551889	779596	2255	780	0.34589800443459	0.14041995436148	2.46331090198301	0.901506340154335	0.904397419849565	0.780736123321089	1.02805871637804	Lung
Liver	TReCASE	5551889	1154739	461	186	0.403470715835141	0.207990289431219	1.93985361979395	0.662612516514003	0.666805711873453	0.526914859471225	0.806696564275681	Lung
Liver	OLS	5551889	779596	461	131	0.284164859002169	0.14041995436148	2.02367861672032	0.704916952611979	0.711341746639627	0.510705572006545	0.911977921272709	Lung
Morphology	TReCASE	5551889	1154739	963	261	0.271028037383178	0.207990289431219	1.3030802453535	0.264730881322018	0.27149335391564	0.0695825956868897	0.47340411214439	Lung
Morphology	OLS	5551889	779596	963	184	0.191069574247144	0.14041995436148	1.36070101372686	0.308000018218336	0.317821794695358	0.0626769804351149	0.572966608955602	Lung
Mouth_teeth	TReCASE	5551889	1154739	754	178	0.236074270557029	0.207990289431219	1.13502544374841	0.126655068081579	0.110794606122598	-0.291638322848264	0.513227535093459	Lung
Mouth_teeth	OLS	5551889	779596	754	122	0.161803713527851	0.14041995436148	1.15228433354511	0.141746349132777	0.131797538723456	-0.454276163354202	0.717871240801114	Lung
Psychiatric_neurologic	TReCASE	5551889	1154739	15728	4920	0.312817904374364	0.207990289431219	1.50400244756528	0.408129852896856	0.41148435064082	0.310046989208116	0.512921712073523	Lung
Psychiatric_neurologic	OLS	5551889	779596	15728	3550	0.225712105798576	0.14041995436148	1.60740762824585	0.47462271248999	0.479874710482993	0.346108951469644	0.613640469496341	Lung
Respiratory	TReCASE	5551889	1154739	6814	2497	0.366451423539771	0.207990289431219	1.76186794365203	0.566374577856312	0.571052892544381	0.452961075456829	0.689144709631934	Lung
Respiratory	OLS	5551889	779596	6814	1653	0.242588787789844	0.14041995436148	1.72759483431646	0.546730172007588	0.553265624115286	0.376399987636201	0.73013126059437	Lung
Skeletal	TReCASE	5551889	1154739	4068	1169	0.287364798426745	0.207990289431219	1.38162603269887	0.323261090101068	0.325105103656995	0.228744044346677	0.421466162967314	Lung
Skeletal	OLS	5551889	779596	4068	812	0.19960668633235	0.14041995436148	1.42149801458066	0.351711255400704	0.354369030855938	0.235549703380788	0.473188358331088	Lung
Skin	TReCASE	5551889	1154739	1370	547	0.399270072992701	0.207990289431219	1.91965727863818	0.652146669397261	0.664116420601468	0.467119656092551	0.861113185110385	Lung
Skin	OLS	5551889	779596	1370	412	0.300729927007299	0.14041995436148	2.14164666535312	0.761575002934832	0.778885087457048	0.5327150294719	1.0250551454422	Lung
substance_addiction	TReCASE	5551889	1154739	1151	368	0.319721980886186	0.207990289431219	1.53719667278946	0.429960415244498	0.436815730909179	0.256873952792335	0.616757509026022	Lung
substance_addiction	OLS	5551889	779596	1151	280	0.243266724587315	0.14041995436148	1.73242275781603	0.549520866854843	0.560161665002592	0.323562475949939	0.796760854055244	Lung
gwas_catalog	TReCASE	5389999	1121640	116808	39038	0.334206561194439	0.208096513561505	1.60601710943927	0.473757268916932	0.475385936056389	0.420644032800517	0.530127839312261	Muscle_Skeletal
gwas_catalog	OLS	5389999	824739	116808	30011	0.256925895486611	0.15301282987251	1.67911341618007	0.518265925653248	0.520461685881563	0.454268111737166	0.58665526002596	Muscle_Skeletal
Aging	TReCASE	5389999	1121640	1464	336	0.229508196721311	0.208096513561505	1.10289304127855	0.0979367648337237	0.101857999342427	-0.0580125961254059	0.26172859481026	Muscle_Skeletal
Aging	OLS	5389999	824739	1464	255	0.174180327868852	0.15301282987251	1.13833805971682	0.129569356366653	0.13511948037719	-0.0489673827048286	0.319206343459208	Muscle_Skeletal
Anthropometric	TReCASE	5389999	1121640	15929	6069	0.381003201707577	0.208096513561505	1.83089661228259	0.604805798932993	0.608082005510039	0.516677052647525	0.699486958372552	Muscle_Skeletal
Anthropometric	OLS	5389999	824739	15929	4729	0.296879904576559	0.15301282987251	1.9402288345619	0.662805922078721	0.66708621344528	0.562851838586552	0.771320588304008	Muscle_Skeletal
Blood	TReCASE	5389999	1121640	26370	10877	0.412476298824422	0.208096513561505	1.98213940140093	0.684176767138294	0.684708874511416	0.637716460734688	0.731701288288144	Muscle_Skeletal
Blood	OLS	5389999	824739	26370	8462	0.320894956389837	0.15301282987251	2.09717679659415	0.740592057662164	0.741241187595878	0.686249519533081	0.796232855658676	Muscle_Skeletal
Cardiometabolic	TReCASE	5389999	1121640	12484	4213	0.337471964114066	0.208096513561505	1.62170888083775	0.483480457980123	0.484644783774992	0.419085071933417	0.550204495616566	Muscle_Skeletal
Cardiometabolic	OLS	5389999	824739	12484	3147	0.25208266581224	0.15301282987251	1.64746097449654	0.49923529940322	0.50082185270745	0.41801549178647	0.58362821362843	Muscle_Skeletal
Circadian	TReCASE	5389999	1121640	487	158	0.324435318275154	0.208096513561505	1.55906176765073	0.444084209336153	0.452789324699743	0.208003671290234	0.697574978109252	Muscle_Skeletal
Circadian	OLS	5389999	824739	487	134	0.275154004106776	0.15301282987251	1.79824139149661	0.586809182597805	0.596343173956005	0.338942953494987	0.853743394417022	Muscle_Skeletal
Colon	TReCASE	5389999	1121640	650	148	0.227692307692308	0.208096513561505	1.09416685457832	0.0899932102662085	0.0939532559245592	-0.0953412911088371	0.283247802957956	Muscle_Skeletal
Colon	OLS	5389999	824739	650	112	0.172307692307692	0.15301282987251	1.12609963786212	0.118760014134895	0.125715116887683	-0.104562568123652	0.355992801899018	Muscle_Skeletal
Digestion	TReCASE	5389999	1121640	749	140	0.186915887850467	0.208096513561505	0.898217296635401	-0.107343261516139	-0.104887621128099	-0.259892360596481	0.0501171183402819	Muscle_Skeletal
Digestion	OLS	5389999	824739	749	98	0.130841121495327	0.15301282987251	0.855099024077546	-0.156537999117164	-0.153178906470333	-0.338395301131952	0.0320374881912853	Muscle_Skeletal
Education_wealth	TReCASE	5389999	1121640	4573	1491	0.326044172315766	0.208096513561505	1.56679305547039	0.449030890498459	0.453013447599046	0.318427631454482	0.58759926374361	Muscle_Skeletal
Education_wealth	OLS	5389999	824739	4573	1199	0.262191121801881	0.15301282987251	1.71352377457719	0.538551937098942	0.543467951904514	0.386676206197228	0.700259697611799	Muscle_Skeletal
Endocrine	TReCASE	5389999	1121640	608	178	0.292763157894737	0.208096513561505	1.4068623874768	0.341361967717695	0.349508278596252	0.133889969478598	0.565126587713907	Muscle_Skeletal
Endocrine	OLS	5389999	824739	608	132	0.217105263157895	0.15301282987251	1.41886966824146	0.349860546349687	0.35960263564146	0.111702781269093	0.607502490013827	Muscle_Skeletal
Eyes	TReCASE	5389999	1121640	2491	769	0.308711360899237	0.208096513561505	1.48350087954738	0.39440475363524	0.396481815657686	0.278953216093479	0.514010415221894	Muscle_Skeletal
Eyes	OLS	5389999	824739	2491	565	0.226816539542353	0.15301282987251	1.48233674085588	0.393619721613744	0.397204316891524	0.241213536516202	0.553195097266846	Muscle_Skeletal
Female_reproduction	TReCASE	5389999	1121640	1261	380	0.301348136399683	0.208096513561505	1.44811718006326	0.370264216147288	0.372944850235151	0.251065187035134	0.494824513435167	Muscle_Skeletal
Female_reproduction	OLS	5389999	824739	1261	302	0.23949246629659	0.15301282987251	1.5651789885602	0.448000187139434	0.452036416152212	0.305982694526491	0.598090137777934	Muscle_Skeletal
Immune	TReCASE	5389999	1121640	4802	1850	0.385256143273636	0.208096513561505	1.85133396365033	0.615906440682948	0.623699040370369	0.468756055113236	0.778642025627502	Muscle_Skeletal
Immune	OLS	5389999	824739	4802	1462	0.304456476468138	0.15301282987251	1.98974476010809	0.688006369258009	0.700392899229373	0.488920423472595	0.91186537498615	Muscle_Skeletal
Kidney_urinary	TReCASE	5389999	1121640	2236	960	0.429338103756708	0.208096513561505	2.06316817330922	0.724242749578668	0.726720718429576	0.629430531483021	0.824010905376131	Muscle_Skeletal
Kidney_urinary	OLS	5389999	824739	2236	798	0.356887298747764	0.15301282987251	2.33240113946733	0.846898268904303	0.850101424180139	0.73741831925139	0.962784529108887	Muscle_Skeletal
Liver	TReCASE	5389999	1121640	454	187	0.411894273127753	0.208096513561505	1.97934249872001	0.682764718205015	0.687202442663082	0.515687912483373	0.85871697284279	Muscle_Skeletal
Liver	OLS	5389999	824739	454	135	0.297356828193833	0.15301282987251	1.94334572101953	0.664411086126565	0.671386852441518	0.453560362720339	0.889213342162696	Muscle_Skeletal
Morphology	TReCASE	5389999	1121640	953	262	0.27492130115425	0.208096513561505	1.32112401331988	0.278482899498671	0.285832205872996	0.0736526591413751	0.498011752604616	Muscle_Skeletal
Morphology	OLS	5389999	824739	953	204	0.214060860440714	0.15301282987251	1.39897327968556	0.335738595919498	0.346144036499367	0.0908394921278706	0.601448580870864	Muscle_Skeletal
Mouth_teeth	TReCASE	5389999	1121640	742	196	0.264150943396226	0.208096513561505	1.26936746260361	0.238518715454913	0.223034253833398	-0.0886154177645727	0.534683925431368	Muscle_Skeletal
Mouth_teeth	OLS	5389999	824739	742	125	0.168463611859838	0.15301282987251	1.10097703571787	0.0961979998644042	0.0784520042148851	-0.497981688934504	0.654885697364274	Muscle_Skeletal
Psychiatric_neurologic	TReCASE	5389999	1121640	15349	4779	0.311355788650726	0.208096513561505	1.49620857803897	0.402934293656527	0.406938537389866	0.297166862008807	0.516710212770925	Muscle_Skeletal
Psychiatric_neurologic	OLS	5389999	824739	15349	3765	0.24529285295459	0.15301282987251	1.6030868336921	0.47193104165007	0.477364146492853	0.344962543151842	0.609765749833865	Muscle_Skeletal
Respiratory	TReCASE	5389999	1121640	6673	2370	0.355162595534242	0.208096513561505	1.70672054738327	0.534573720617347	0.544934759624195	0.341860692588607	0.748008826659782	Muscle_Skeletal
Respiratory	OLS	5389999	824739	6673	1795	0.268994455267496	0.15301282987251	1.75798627795866	0.564168993748256	0.580798122637297	0.306039061535782	0.855557183738813	Muscle_Skeletal
Skeletal	TReCASE	5389999	1121640	4042	1148	0.284017812963879	0.208096513561505	1.36483696003842	0.311034978307722	0.312106152843091	0.229689690088257	0.394522615597925	Muscle_Skeletal
Skeletal	OLS	5389999	824739	4042	847	0.209549727857496	0.15301282987251	1.36949122522662	0.314439302417972	0.316042780580882	0.210428641381762	0.421656919780001	Muscle_Skeletal
Skin	TReCASE	5389999	1121640	1372	516	0.376093294460641	0.208096513561505	1.80730223694729	0.591835256587508	0.604675431638452	0.400772087580624	0.80857877569628	Muscle_Skeletal
Skin	OLS	5389999	824739	1372	404	0.294460641399417	0.15301282987251	1.92441798275844	0.654623575404803	0.672893233370596	0.407192508844124	0.938593957897068	Muscle_Skeletal
substance_addiction	TReCASE	5389999	1121640	1124	384	0.341637010676157	0.208096513561505	1.64172385605673	0.495746821525867	0.50195880403261	0.325094582093704	0.678823025971516	Muscle_Skeletal
substance_addiction	OLS	5389999	824739	1124	279	0.248220640569395	0.15301282987251	1.62222109594478	0.483796257097213	0.490694383371389	0.294752151519849	0.68663661522293	Muscle_Skeletal
gwas_catalog	TReCASE	5582426	1350140	118914	44472	0.373984560270448	0.241855422714067	1.54631455467753	0.435874393038229	0.4371203468052	0.39087558357786	0.48336511003254	Nerve_Tibial
gwas_catalog	OLS	5582426	1032688	118914	35557	0.299014413778024	0.184989106886504	1.61638930427119	0.480194837194094	0.481903964239924	0.424115773688905	0.539692154790943	Nerve_Tibial
Aging	TReCASE	5582426	1350140	1490	389	0.261073825503356	0.241855422714067	1.07946236050291	0.0764631028362679	0.0797014913362099	-0.0715228914934478	0.230925874165868	Nerve_Tibial
Aging	OLS	5582426	1032688	1490	300	0.201342281879195	0.184989106886504	1.08840074568674	0.0847094130486754	0.0898482374002271	-0.0924290083019118	0.272125483102366	Nerve_Tibial
Anthropometric	TReCASE	5582426	1350140	16142	6906	0.427828026266881	0.241855422714067	1.76894121895575	0.570381186222946	0.572394642026464	0.50088695747388	0.643902326579048	Nerve_Tibial
Anthropometric	OLS	5582426	1032688	16142	5605	0.347230826415562	0.184989106886504	1.87703390896739	0.629692822953922	0.632462251983778	0.546450355913	0.718474148054557	Nerve_Tibial
Blood	TReCASE	5582426	1350140	26542	12447	0.468954863989149	0.241855422714067	1.93898842013383	0.662166404161109	0.662613111723929	0.61884531990527	0.706380903542588	Nerve_Tibial
Blood	OLS	5582426	1032688	26542	10071	0.379436365006405	0.184989106886504	2.05112815231439	0.718389959982929	0.718963225299396	0.668996536112427	0.768929914486365	Nerve_Tibial
Cardiometabolic	TReCASE	5582426	1350140	12640	4865	0.384889240506329	0.241855422714067	1.59140215334912	0.464615485076583	0.465572230032844	0.403211127711092	0.527933332354596	Nerve_Tibial
Cardiometabolic	OLS	5582426	1032688	12640	3722	0.294462025316456	0.184989106886504	1.59178035005659	0.464853106833327	0.466099279020415	0.391226639924668	0.540971918116163	Nerve_Tibial
Circadian	TReCASE	5582426	1350140	506	191	0.377470355731225	0.241855422714067	1.56072727869942	0.445151916916491	0.451217338858335	0.245176726381866	0.657257951334804	Nerve_Tibial
Circadian	OLS	5582426	1032688	506	150	0.296442687747036	0.184989106886504	1.60248726390636	0.47155696214077	0.478847383606642	0.239472690794064	0.71822207641922	Nerve_Tibial
Colon	TReCASE	5582426	1350140	661	175	0.264750378214826	0.241855422714067	1.09466380883188	0.090447292229154	0.094770969983284	-0.0850614983737046	0.274603438340273	Nerve_Tibial
Colon	OLS	5582426	1032688	661	132	0.199697428139183	0.184989106886504	1.07950912083544	0.0765064200666639	0.0835804348318871	-0.143224734301437	0.310385603965211	Nerve_Tibial
